strategy_id,entry_time,exit_time,direction,entry_price,exit_price,size,pnl,return_pct,exit_reason
A,2023-08-21T09:00:00+00:00,2023-08-21T11:00:00+00:00,long,1.0897059803009033,1.0913454008102415,1.0,0.0016394205093381853,0.0015044613308311733,take_profit
A,2023-08-21T13:00:00+00:00,2023-08-21T14:00:00+00:00,long,1.0897059803009033,1.0886130332946777,1.0,-0.0010929470062255309,-0.0010029742205541834,stop_loss
A,2023-08-21T16:00:00+00:00,2023-08-21T20:00:00+00:00,long,1.0897059803009033,1.0899182558059692,1.0,0.00021227550506597304,0.00019480071588425795,end_of_day
A,2023-08-22T09:00:00+00:00,2023-08-22T13:00:00+00:00,short,1.0906074876785279,1.0868160414695742,1.0,0.003791446208953664,0.0034764534920112768,take_profit
A,2023-08-24T09:00:00+00:00,2023-08-24T12:00:00+00:00,short,1.0853942270278931,1.083405046463013,1.0,0.0019891805648801775,0.0018326802514208123,take_profit
A,2023-08-25T09:00:00+00:00,2023-08-25T14:00:00+00:00,long,1.0795978670120239,1.0771219730377197,1.0,-0.002475893974304144,-0.002293348338262852,stop_loss_intrabar_conflict
A,2023-08-25T16:00:00+00:00,2023-08-25T20:00:00+00:00,long,1.0795978670120239,1.0800302028656006,1.0,0.0004323358535767152,0.00040046008498820067,end_of_day
A,2023-08-28T10:00:00+00:00,2023-08-28T13:00:00+00:00,long,1.0818149213790893,1.080263614654541,1.0,-0.0015513067245482848,-0.0014339853277034588,stop_loss
A,2023-08-28T19:00:00+00:00,2023-08-28T20:00:00+00:00,long,1.0818149213790893,1.0822510719299316,1.0,0.0004361505508423402,0.0004031655898093353,end_of_day
A,2023-08-29T12:00:00+00:00,2023-08-29T14:00:00+00:00,short,1.08069797706604,1.0824854373931885,1.0,-0.0017874603271483824,-0.0016539869279677138,stop_loss
A,2023-08-29T15:00:00+00:00,2023-08-29T16:00:00+00:00,long,1.0829854373931884,1.0856666278839109,1.0,0.0026811904907224626,0.0024757401144527395,take_profit
A,2023-08-31T09:00:00+00:00,2023-08-31T15:00:00+00:00,short,1.087520920753479,1.0844593930244448,1.0,0.00306152772903423,0.0028151437554995063,take_profit
A,2023-09-01T11:00:00+00:00,2023-09-01T12:00:00+00:00,short,1.0844517583847046,1.085894227027893,1.0,-0.0014424686431884215,-0.0013301362942478737,stop_loss
A,2023-09-01T13:00:00+00:00,2023-09-01T14:00:00+00:00,long,1.086394227027893,1.0849517583847046,1.0,-0.0014424686431884215,-0.0013277580157385965,stop_loss
A,2023-09-04T11:00:00+00:00,2023-09-04T14:00:00+00:00,long,1.0808803205490112,1.0794472694396973,1.0,-0.0014330511093139098,-0.0013258184852380517,stop_loss
A,2023-09-04T15:00:00+00:00,2023-09-04T20:00:00+00:00,short,1.0789472694396973,1.0800302028656006,1.0,-0.0010829334259032652,-0.0010036944868173567,end_of_day
A,2023-09-05T11:00:00+00:00,2023-09-05T20:00:00+00:00,short,1.0740755434036255,1.0725010633468628,1.0,0.0015744800567627504,0.0014658932199251077,end_of_day
A,2023-09-07T12:00:00+00:00,2023-09-07T20:00:00+00:00,short,1.0706225271224976,1.0698620080947876,1.0,0.000760519027710016,0.0007103521628244234,end_of_day
A,2023-09-08T09:00:00+00:00,2023-09-08T13:00:00+00:00,short,1.0706225271224976,1.071926236152649,1.0,-0.0013037090301513121,-0.001217711188699979,stop_loss
A,2023-09-08T14:00:00+00:00,2023-09-08T15:00:00+00:00,long,1.0724262361526489,1.0711225271224976,1.0,-0.0013037090301513121,-0.0012156631255389602,stop_loss
A,2023-09-08T16:00:00+00:00,2023-09-08T20:00:00+00:00,short,1.0706225271224976,1.0702054500579834,1.0,0.0004170770645142152,0.0003895649997531711,end_of_day
A,2023-09-11T12:00:00+00:00,2023-09-11T13:00:00+00:00,short,1.0721161003112794,1.0735372304916382,1.0,-0.0014211301803588317,-0.0013255375793220707,stop_loss
A,2023-09-11T14:00:00+00:00,2023-09-11T20:00:00+00:00,long,1.0740372304916381,1.0751532316207886,1.0,0.0011160011291504457,0.001039071176927078,end_of_day
A,2023-09-12T12:00:00+00:00,2023-09-12T15:00:00+00:00,short,1.0710816020965577,1.0725010633468628,1.0,-0.0014194612503051207,-0.0013252596697829906,stop_loss
A,2023-09-12T16:00:00+00:00,2023-09-12T20:00:00+00:00,long,1.0730010633468627,1.0751302552223203,1.0,0.00212919187545757,0.0019843334253707807,take_profit
A,2023-09-14T09:00:00+00:00,2023-09-14T12:00:00+00:00,short,1.0730372304916382,1.0742292404174805,1.0,-0.00119200992584223,-0.0011108747133555484,stop_loss_intrabar_conflict
A,2023-09-15T10:00:00+00:00,2023-09-15T13:00:00+00:00,short,1.0660528774261475,1.067121982574463,1.0,-0.0010691051483153746,-0.0010028631514945078,stop_loss
A,2023-09-15T14:00:00+00:00,2023-09-15T15:00:00+00:00,long,1.0676219825744628,1.0665528774261475,1.0,-0.0010691051483153746,-0.0010013892236813403,stop_loss
A,2023-09-15T16:00:00+00:00,2023-09-15T18:00:00+00:00,long,1.0676219825744628,1.0665528774261475,1.0,-0.0010691051483153746,-0.0010013892236813403,stop_loss
A,2023-09-15T20:00:00+00:00,2023-09-15T20:00:00+00:00,short,1.0660528774261475,1.0663254261016846,1.0,-0.0002725486755370543,-0.0002556614979503543,end_of_day
A,2023-09-18T09:00:00+00:00,2023-09-18T13:00:00+00:00,long,1.0672804479598998,1.065870761871338,1.0,-0.0014096860885619567,-0.0013208206814399749,stop_loss
A,2023-09-18T14:00:00+00:00,2023-09-18T15:00:00+00:00,long,1.0672804479598998,1.0693949770927427,1.0,0.002114529132842824,0.0019812310221598585,take_profit
A,2023-09-19T10:00:00+00:00,2023-09-19T13:00:00+00:00,long,1.07013312625885,1.0687185525894165,1.0,-0.0014145736694335387,-0.0013218670039482298,stop_loss
A,2023-09-19T16:00:00+00:00,2023-09-19T20:00:00+00:00,short,1.0682185525894166,1.068261981010437,1.0,-4.3428421020452745e-05,-4.065499603538997e-05,end_of_day
A,2023-09-21T11:00:00+00:00,2023-09-21T14:00:00+00:00,short,1.0650300617218018,1.0665528774261475,1.0,-0.001522815704345648,-0.0014298335409272467,stop_loss
A,2023-09-21T15:00:00+00:00,2023-09-21T20:00:00+00:00,long,1.0670528774261474,1.066439151763916,1.0,-0.0006137256622313902,-0.0005751595588325165,end_of_day
A,2023-09-22T09:00:00+00:00,2023-09-22T12:00:00+00:00,short,1.0638960237503052,1.065303087234497,1.0,-0.0014070634841918395,-0.0013225573296456602,stop_loss
A,2023-09-22T13:00:00+00:00,2023-09-22T18:00:00+00:00,long,1.065803087234497,1.0643960237503052,1.0,-0.0014070634841918395,-0.001320190850490808,stop_loss
A,2023-09-25T13:00:00+00:00,2023-09-25T14:00:00+00:00,short,1.062199317932129,1.059074311256409,1.0,0.0031250066757200212,0.0029420153289156027,take_profit
A,2023-09-26T12:00:00+00:00,2023-09-26T14:00:00+00:00,long,1.0608330135345458,1.0586491823196411,1.0,-0.00218383121490473,-0.0020586003518390824,stop_loss
A,2023-09-26T15:00:00+00:00,2023-09-26T20:00:00+00:00,short,1.0581491823196412,1.0575296878814697,1.0,0.0006194944381714418,0.0005854509444626755,end_of_day
A,2023-09-28T09:00:00+00:00,2023-09-28T14:00:00+00:00,long,1.0531316165924072,1.0565364670753477,1.0,0.00340485048294048,0.0032330721339061813,take_profit
A,2023-09-29T11:00:00+00:00,2023-09-29T17:00:00+00:00,short,1.05972047996521,1.0567755389213564,1.0,0.002944941043853566,0.002778979079417477,take_profit
A,2023-10-02T09:00:00+00:00,2023-10-02T13:00:00+00:00,short,1.0558008785247803,1.0523684906959536,1.0,0.0034323878288267107,0.00325098027349875,take_profit
A,2023-10-03T11:00:00+00:00,2023-10-03T15:00:00+00:00,short,1.047827922821045,1.0452624249458315,1.0,0.0025654978752134294,0.002448396172060765,take_profit
A,2023-10-03T18:00:00+00:00,2023-10-03T20:00:00+00:00,short,1.047827922821045,1.0469011068344116,1.0,0.0009268159866333558,0.0008845116325380114,end_of_day
A,2023-10-05T11:00:00+00:00,2023-10-05T12:00:00+00:00,long,1.0525778894424438,1.0505305528640747,1.0,-0.0020473365783690856,-0.0019450689577505478,stop_loss
A,2023-10-05T13:00:00+00:00,2023-10-05T20:00:00+00:00,long,1.0525778894424438,1.055297613143921,1.0,0.002719723701477106,0.0025838693067339255,end_of_day
A,2023-10-06T10:00:00+00:00,2023-10-06T12:00:00+00:00,long,1.0560204153060913,1.0545185804367065,1.0,-0.0015018348693847106,-0.0014221646169116896,stop_loss
A,2023-10-06T14:00:00+00:00,2023-10-06T15:00:00+00:00,short,1.0540185804367066,1.0555204153060913,1.0,-0.0015018348693847106,-0.0014248656496761776,stop_loss
A,2023-10-09T13:00:00+00:00,2023-10-09T20:00:00+00:00,long,1.0549073581695556,1.0569707155227661,1.0,0.0020633573532105043,0.0019559607175276337,end_of_day
A,2023-10-10T15:00:00+00:00,2023-10-10T20:00:00+00:00,long,1.0616205101013183,1.060895323753357,1.0,-0.0007251863479613707,-0.0006830937619057122,end_of_day
A,2023-10-12T11:00:00+00:00,2023-10-12T12:00:00+00:00,short,1.0617477531433106,1.0599817323684695,1.0,0.001766020774841115,0.0016633148218235451,take_profit
A,2023-10-13T09:00:00+00:00,2023-10-13T10:00:00+00:00,short,1.0549089546203614,1.0531558084487918,1.0,0.0017531461715696306,0.001661893345289262,take_profit
A,2023-10-16T14:00:00+00:00,2023-10-16T20:00:00+00:00,long,1.0550185804367065,1.0563008785247803,1.0,0.0012822980880737855,0.0012154270188710805,end_of_day
A,2023-10-17T09:00:00+00:00,2023-10-17T14:00:00+00:00,long,1.05557493019104,1.058492691516876,1.0,0.002917761325835988,0.002764144204625934,take_profit
A,2023-10-19T10:00:00+00:00,2023-10-19T12:00:00+00:00,long,1.0550185804367065,1.0576012444496152,1.0,0.002582664012908742,0.0024479796477515055,take_profit
A,2023-10-20T14:00:00+00:00,2023-10-20T20:00:00+00:00,long,1.0602710609436035,1.0597710609436035,1.0,-0.0004999999999999449,-0.00047157752240730095,end_of_day
A,2023-10-23T12:00:00+00:00,2023-10-23T13:00:00+00:00,long,1.0617331628799438,1.05988347530365,1.0,-0.0018496875762938902,-0.0017421397776411407,stop_loss
A,2023-10-23T14:00:00+00:00,2023-10-23T15:00:00+00:00,long,1.0617331628799438,1.0645076942443845,1.0,0.0027745313644407243,0.0026132096664616064,take_profit
A,2023-10-24T09:00:00+00:00,2023-10-24T13:00:00+00:00,short,1.0643492574691773,1.0612144160270693,1.0,0.0031348414421079607,0.002945312753411437,take_profit
A,2023-10-26T10:00:00+00:00,2023-10-26T12:00:00+00:00,short,1.054241144180298,1.0554089546203613,1.0,-0.0011678104400634215,-0.0011077261084999931,stop_loss
A,2023-10-26T13:00:00+00:00,2023-10-26T14:00:00+00:00,long,1.0559089546203613,1.0547411441802979,1.0,-0.0011678104400634215,-0.001105976452755146,stop_loss
A,2023-10-26T15:00:00+00:00,2023-10-26T17:00:00+00:00,short,1.054241144180298,1.0554089546203613,1.0,-0.0011678104400634215,-0.0011077261084999931,stop_loss
A,2023-10-26T18:00:00+00:00,2023-10-26T20:00:00+00:00,long,1.0559089546203613,1.0565240383148193,1.0,0.0006150836944580629,0.0005825158426459301,end_of_day
A,2023-10-27T11:00:00+00:00,2023-10-27T12:00:00+00:00,short,1.0552432174682618,1.0565240383148193,1.0,-0.0012808208465575621,-0.0012137683761953059,stop_loss
A,2023-10-27T13:00:00+00:00,2023-10-27T14:00:00+00:00,long,1.0570240383148193,1.0589452695846555,1.0,0.0019212312698362322,0.0018175852205775677,take_profit
A,2023-10-27T17:00:00+00:00,2023-10-27T20:00:00+00:00,long,1.0570240383148193,1.0566357374191284,1.0,-0.0003883008956908629,-0.00036735294715711385,end_of_day
A,2023-10-30T09:00:00+00:00,2023-10-30T11:00:00+00:00,long,1.0568008785247802,1.0593898010253904,1.0,0.002588922500610158,0.0024497732290155853,take_profit
A,2023-10-31T09:00:00+00:00,2023-10-31T13:00:00+00:00,long,1.065236008644104,1.062022089958191,1.0,-0.003213918685913031,-0.003017095422829255,stop_loss
A,2023-10-31T14:00:00+00:00,2023-10-31T16:00:00+00:00,short,1.061522089958191,1.0567012119293215,1.0,0.004820878028869435,0.004541476879731546,take_profit
A,2023-11-02T09:00:00+00:00,2023-11-02T12:00:00+00:00,long,1.0615079765319824,1.0644500565528867,1.0,0.0029420800209043474,0.0027716042516386166,take_profit
A,2023-11-02T16:00:00+00:00,2023-11-02T20:00:00+00:00,long,1.0615079765319824,1.0623606443405151,1.0,0.0008526678085327699,0.0008032608584991445,end_of_day
A,2023-11-03T09:00:00+00:00,2023-11-03T12:00:00+00:00,long,1.0639903907775878,1.0664350104331968,1.0,0.0024446196556089372,0.0022975956143949333,take_profit
A,2023-11-06T15:00:00+00:00,2023-11-06T20:00:00+00:00,short,1.0731525058746338,1.0722709894180298,1.0,0.000881516456604059,0.0008214270122638451,end_of_day
A,2023-11-07T09:00:00+00:00,2023-11-07T11:00:00+00:00,short,1.0693620080947877,1.0670652675628665,1.0,0.002296740531921193,0.002147767093402865,take_profit
A,2023-11-07T16:00:00+00:00,2023-11-07T20:00:00+00:00,short,1.0693620080947877,1.0697474479675293,1.0,-0.00038543987274164415,-0.0003604390934257681,end_of_day
A,2023-11-09T10:00:00+00:00,2023-11-09T14:00:00+00:00,short,1.0692474479675294,1.071237325668335,1.0,-0.001989877700805609,-0.001861007669074219,stop_loss
A,2023-11-09T15:00:00+00:00,2023-11-09T18:00:00+00:00,long,1.071737325668335,1.0697474479675293,1.0,-0.001989877700805609,-0.0018566841455901727,stop_loss
A,2023-11-09T19:00:00+00:00,2023-11-09T20:00:00+00:00,short,1.0692474479675294,1.0666667222976685,1.0,0.002580725669860895,0.002413590675167331,end_of_day
A,2023-11-10T10:00:00+00:00,2023-11-10T15:00:00+00:00,long,1.0685338144302368,1.0667804479599,1.0,-0.001753366470336859,-0.0016409087355572255,stop_loss
A,2023-11-10T18:00:00+00:00,2023-11-10T20:00:00+00:00,long,1.0685338144302368,1.0688328742980957,1.0,0.0002990598678589418,0.00027987871213828303,end_of_day
A,2023-11-13T09:00:00+00:00,2023-11-13T11:00:00+00:00,long,1.0702474479675292,1.0689470767974854,1.0,-0.0013003711700438902,-0.0012150191738493571,stop_loss
A,2023-11-13T12:00:00+00:00,2023-11-13T16:00:00+00:00,short,1.0684470767974854,1.0697474479675293,1.0,-0.0013003711700438902,-0.0012170665241946878,stop_loss
A,2023-11-13T17:00:00+00:00,2023-11-13T20:00:00+00:00,long,1.0702474479675292,1.0703200101852417,1.0,7.256221771245741e-05,6.779947744819001e-05,end_of_day
A,2023-11-14T09:00:00+00:00,2023-11-14T13:00:00+00:00,long,1.071737325668335,1.0743786406517026,1.0,0.0026413149833677263,0.0024645171163751372,take_profit
A,2023-11-16T13:00:00+00:00,2023-11-16T15:00:00+00:00,long,1.0862763290405273,1.0893219423294065,1.0,0.003045613288879201,0.002803718729256756,take_profit
A,2023-11-16T16:00:00+00:00,2023-11-16T20:00:00+00:00,long,1.0862763290405273,1.0849517583847046,1.0,-0.0013245706558226988,-0.001219368056185712,end_of_day
A,2023-11-17T09:00:00+00:00,2023-11-17T18:00:00+00:00,long,1.0856871967315673,1.0899625134468076,1.0,0.004275316715240285,0.0039378899632518585,take_profit
A,2023-11-20T09:00:00+00:00,2023-11-20T20:00:00+00:00,long,1.093635118484497,1.0945708751678467,1.0,0.0009357566833496644,0.0008556388392559921,end_of_day
A,2023-11-21T11:00:00+00:00,2023-11-21T18:00:00+00:00,short,1.0943106050491334,1.090859262943268,1.0,0.003451342105865285,0.003153896242932164,take_profit
A,2023-11-23T14:00:00+00:00,2023-11-23T20:00:00+00:00,short,1.0898936624526978,1.090869426727295,1.0,-0.0009757642745971129,-0.0008952839237556919,end_of_day
A,2023-11-24T12:00:00+00:00,2023-11-24T20:00:00+00:00,long,1.0926800136566162,1.0948106050491333,1.0,0.002130591392517145,0.0019498767854160652,end_of_day
A,2023-11-27T14:00:00+00:00,2023-11-27T19:00:00+00:00,short,1.0937115783691407,1.0955302715301514,1.0,-0.0018186931610106871,-0.001662863589432402,stop_loss
A,2023-11-28T09:00:00+00:00,2023-11-28T14:00:00+00:00,long,1.095670259475708,1.0980378103256223,1.0,0.002367550849914357,0.002160824234699279,take_profit
A,2023-11-30T10:00:00+00:00,2023-11-30T20:00:00+00:00,short,1.0919185514450074,1.0887316465377808,1.0,0.0031869049072266176,0.002918628777768431,end_of_day
A,2023-12-01T12:00:00+00:00,2023-12-01T14:00:00+00:00,short,1.0884687538146973,1.085224657058716,1.0,0.0032440967559812517,0.002980422492250551,take_profit
A,2023-12-01T16:00:00+00:00,2023-12-01T20:00:00+00:00,short,1.0884687538146973,1.0882576704025269,1.0,0.00021108341217046522,0.0001939269376642119,end_of_day
A,2023-12-04T09:00:00+00:00,2023-12-04T13:00:00+00:00,long,1.0879292850494384,1.0860122442245483,1.0,-0.0019170408248900817,-0.001762100580648462,stop_loss
A,2023-12-04T14:00:00+00:00,2023-12-04T15:00:00+00:00,short,1.0855122442245484,1.0826366829872134,1.0,0.0028755612373350115,0.00264903620630204,take_profit
A,2023-12-05T09:00:00+00:00,2023-12-05T14:00:00+00:00,long,1.0840410356521606,1.0810810327529907,1.0,-0.002960002899169867,-0.0027305266146028548,stop_loss
A,2023-12-05T15:00:00+00:00,2023-12-05T16:00:00+00:00,long,1.0840410356521606,1.0810810327529907,1.0,-0.002960002899169867,-0.0027305266146028548,stop_loss
A,2023-12-07T10:00:00+00:00,2023-12-07T13:00:00+00:00,short,1.07708629322052,1.078515887260437,1.0,-0.0014295940399169371,-0.0013272790201817612,stop_loss
A,2023-12-07T14:00:00+00:00,2023-12-07T15:00:00+00:00,long,1.079015887260437,1.07758629322052,1.0,-0.0014295940399169371,-0.0013249054594984687,stop_loss
A,2023-12-07T16:00:00+00:00,2023-12-07T17:00:00+00:00,long,1.079015887260437,1.0811602783203123,1.0,0.0021443910598752947,0.0019873581892476,take_profit
A,2023-12-08T13:00:00+00:00,2023-12-08T14:00:00+00:00,short,1.0775508518218995,1.0747062253952029,1.0,0.0028446264266965837,0.00263989993779593,take_profit
A,2023-12-08T15:00:00+00:00,2023-12-08T17:00:00+00:00,short,1.0775508518218995,1.0747062253952029,1.0,0.0028446264266965837,0.00263989993779593,take_profit
A,2023-12-11T10:00:00+00:00,2023-12-11T14:00:00+00:00,long,1.0778539543151855,1.0755001306533813,1.0,-0.002353823661804144,-0.002183805748803553,stop_loss
A,2023-12-11T15:00:00+00:00,2023-12-11T20:00:00+00:00,short,1.0750001306533814,1.076774001121521,1.0,-0.0017738704681395934,-0.0016501118628343245,end_of_day
A,2023-12-12T09:00:00+00:00,2023-12-12T14:00:00+00:00,long,1.0799472694396972,1.077702283859253,1.0,-0.002244985580444281,-0.00207879184842889,stop_loss
A,2023-12-12T17:00:00+00:00,2023-12-12T20:00:00+00:00,long,1.0799472694396972,1.0800302028656006,1.0,8.293342590337538e-05,7.679395860355594e-05,end_of_day
A,2023-12-14T09:00:00+00:00,2023-12-14T14:00:00+00:00,long,1.0912504558563232,1.0955618929862974,1.0,0.004311437129974172,0.003950914390767344,take_profit
A,2023-12-15T12:00:00+00:00,2023-12-15T20:00:00+00:00,short,1.094670259475708,1.0897995233535767,1.0,0.004870736122131403,0.004449500733183562,end_of_day
A,2023-12-18T10:00:00+00:00,2023-12-18T13:00:00+00:00,short,1.0914414758682252,1.0926573276519775,1.0,-0.0012158517837523863,-0.0011139871542678865,stop_loss
A,2023-12-18T14:00:00+00:00,2023-12-18T15:00:00+00:00,long,1.0931573276519775,1.091941475868225,1.0,-0.0012158517837523863,-0.0011122386073777208,stop_loss
A,2023-12-19T09:00:00+00:00,2023-12-19T13:00:00+00:00,long,1.0949511890411376,1.0976752948760984,1.0,0.002724105834960744,0.0024878787860363686,take_profit
A,2023-12-21T11:00:00+00:00,2023-12-21T13:00:00+00:00,long,1.0962703590393066,1.0993585300445554,1.0,0.00308817100524883,0.0028169793881457155,take_profit
A,2023-12-22T10:00:00+00:00,2023-12-22T14:00:00+00:00,long,1.1019429330825805,1.1043292593955991,1.0,0.002386326313018605,0.002165562518145186,take_profit
A,2023-12-22T15:00:00+00:00,2023-12-22T17:00:00+00:00,long,1.1019429330825805,1.1003520488739014,1.0,-0.0015908842086791442,-0.001443708345430191,stop_loss
A,2023-12-22T18:00:00+00:00,2023-12-22T20:00:00+00:00,long,1.1019429330825805,1.1015641689300537,1.0,-0.0003787641525268004,-0.00034372392721576217,end_of_day
A,2023-12-26T15:00:00+00:00,2023-12-26T20:00:00+00:00,long,1.1034006242752075,1.1046061515808105,1.0,0.0012055273056030824,0.0010925563019279232,end_of_day
A,2023-12-28T09:00:00+00:00,2023-12-28T13:00:00+00:00,long,1.1128470067977905,1.110987663269043,1.0,-0.0018593435287475035,-0.0016707988765659275,stop_loss
A,2023-12-28T14:00:00+00:00,2023-12-28T16:00:00+00:00,short,1.110487663269043,1.1076986479759219,1.0,0.0027890152931211443,0.002511522987036945,take_profit
A,2023-12-29T09:00:00+00:00,2023-12-29T11:00:00+00:00,short,1.1056947345733643,1.108033299446106,1.0,-0.002338564872741644,-0.002115018548626793,stop_loss
A,2023-12-29T12:00:00+00:00,2023-12-29T15:00:00+00:00,short,1.1056947345733643,1.108033299446106,1.0,-0.002338564872741644,-0.002115018548626793,stop_loss
A,2023-12-29T16:00:00+00:00,2023-12-29T20:00:00+00:00,short,1.1056947345733643,1.1043622493743896,1.0,0.0013324851989746644,0.0012051112819026022,end_of_day
A,2024-01-02T09:00:00+00:00,2024-01-02T11:00:00+00:00,short,1.1017927761077881,1.0983044195175173,1.0,0.0034883565902708025,0.003166073208969322,take_profit
A,2024-01-04T09:00:00+00:00,2024-01-04T13:00:00+00:00,long,1.0962703590393066,1.0938525199890137,1.0,-0.0024178390502929137,-0.0022055134760842533,stop_loss
A,2024-01-04T15:00:00+00:00,2024-01-04T20:00:00+00:00,long,1.0962703590393066,1.095170259475708,1.0,-0.0011000995635985777,-0.0010034929381495152,end_of_day
A,2024-01-05T13:00:00+00:00,2024-01-05T14:00:00+00:00,short,1.0901314849853516,1.0927767753601074,1.0,-0.0026452903747558043,-0.0024265791890153046,stop_loss
A,2024-01-08T13:00:00+00:00,2024-01-08T16:00:00+00:00,long,1.0951906805038452,1.098094673156738,1.0,0.002903992652892873,0.002651586344358668,take_profit
A,2024-01-09T10:00:00+00:00,2024-01-09T20:00:00+00:00,short,1.0938313837051392,1.093135118484497,1.0,0.0006962652206421449,0.0006365379810951146,end_of_day
